15:24:37.993554 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6038324:6038488, ack 3133, win 501, length 164
15:24:37.993589 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6038488:6038652, ack 3133, win 501, length 164
15:24:37.993628 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6038652:6038816, ack 3133, win 501, length 164
15:24:37.993663 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6038816:6038980, ack 3133, win 501, length 164
15:24:37.993703 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6038980:6039144, ack 3133, win 501, length 164
15:24:37.993737 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6039144:6039308, ack 3133, win 501, length 164
15:24:37.993782 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6039308:6039472, ack 3133, win 501, length 164
15:24:37.993817 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6039472:6039636, ack 3133, win 501, length 164
15:24:37.993851 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6039636:6039800, ack 3133, win 501, length 164
15:24:37.993886 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6039800:6039964, ack 3133, win 501, length 164
15:24:37.993922 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6039964:6040128, ack 3133, win 501, length 164
15:24:37.993957 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6040128:6040292, ack 3133, win 501, length 164
15:24:37.993995 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6040292:6040456, ack 3133, win 501, length 164
15:24:37.994032 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6040456:6040620, ack 3133, win 501, length 164
15:24:37.994067 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6040620:6040784, ack 3133, win 501, length 164
15:24:37.994104 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6040784:6040948, ack 3133, win 501, length 164
15:24:37.994138 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6040948:6041112, ack 3133, win 501, length 164
15:24:37.994175 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6041112:6041276, ack 3133, win 501, length 164
15:24:37.994211 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6041276:6041440, ack 3133, win 501, length 164
15:24:37.994248 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6041440:6041604, ack 3133, win 501, length 164
15:24:37.994285 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6041604:6041768, ack 3133, win 501, length 164
15:24:37.994320 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6041768:6041932, ack 3133, win 501, length 164
15:24:37.994357 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6041932:6042096, ack 3133, win 501, length 164
15:24:37.994391 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6042096:6042260, ack 3133, win 501, length 164
15:24:37.994428 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6042260:6042424, ack 3133, win 501, length 164
15:24:37.994465 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6042424:6042588, ack 3133, win 501, length 164
15:24:37.994500 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6042588:6042752, ack 3133, win 501, length 164
15:24:37.994536 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6042752:6042916, ack 3133, win 501, length 164
15:24:37.994575 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6042916:6043080, ack 3133, win 501, length 164
15:24:37.994610 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6043080:6043244, ack 3133, win 501, length 164
15:24:37.994647 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6043244:6043408, ack 3133, win 501, length 164
15:24:37.994682 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6043408:6043572, ack 3133, win 501, length 164
15:24:37.994719 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6043572:6043736, ack 3133, win 501, length 164
15:24:37.994754 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6043736:6043900, ack 3133, win 501, length 164
15:24:37.994792 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6043900:6044064, ack 3133, win 501, length 164
15:24:37.994827 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6044064:6044228, ack 3133, win 501, length 164
15:24:37.994866 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6044228:6044392, ack 3133, win 501, length 164
15:24:37.994901 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6044392:6044556, ack 3133, win 501, length 164
15:24:37.994936 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6044556:6044720, ack 3133, win 501, length 164
15:24:37.994973 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6044720:6044884, ack 3133, win 501, length 164
15:24:37.995007 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6044884:6045048, ack 3133, win 501, length 164
15:24:37.995041 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6045048:6045212, ack 3133, win 501, length 164
15:24:37.995079 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6045212:6045376, ack 3133, win 501, length 164
15:24:37.995114 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6045376:6045540, ack 3133, win 501, length 164
15:24:37.995153 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6045540:6045704, ack 3133, win 501, length 164
15:24:37.995188 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6045704:6045868, ack 3133, win 501, length 164
15:24:37.995225 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6045868:6046032, ack 3133, win 501, length 164
15:24:37.995260 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6046032:6046196, ack 3133, win 501, length 164
15:24:37.995297 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6046196:6046360, ack 3133, win 501, length 164
15:24:37.995331 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6046360:6046524, ack 3133, win 501, length 164
15:24:37.995367 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6046524:6046688, ack 3133, win 501, length 164
15:24:37.995404 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6046688:6046852, ack 3133, win 501, length 164
15:24:37.995441 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6046852:6047016, ack 3133, win 501, length 164
15:24:37.995478 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6047016:6047180, ack 3133, win 501, length 164
15:24:37.995512 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6047180:6047344, ack 3133, win 501, length 164
15:24:37.995549 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6047344:6047508, ack 3133, win 501, length 164
15:24:37.995585 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6047508:6047672, ack 3133, win 501, length 164
15:24:37.995620 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6047672:6047836, ack 3133, win 501, length 164
15:24:37.995658 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6047836:6048000, ack 3133, win 501, length 164
15:24:37.995693 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6048000:6048164, ack 3133, win 501, length 164
15:24:37.995734 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6048164:6048328, ack 3133, win 501, length 164
15:24:37.995768 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6048328:6048492, ack 3133, win 501, length 164
15:24:37.995804 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6048492:6048656, ack 3133, win 501, length 164
15:24:37.995838 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6048656:6048820, ack 3133, win 501, length 164
15:24:37.995875 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6048820:6048984, ack 3133, win 501, length 164
15:24:37.995909 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6048984:6049148, ack 3133, win 501, length 164
15:24:37.995948 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6049148:6049312, ack 3133, win 501, length 164
15:24:37.995983 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6049312:6049476, ack 3133, win 501, length 164
15:24:37.996020 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6049476:6049640, ack 3133, win 501, length 164
15:24:37.996057 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6049640:6049804, ack 3133, win 501, length 164
15:24:37.996091 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6049804:6049968, ack 3133, win 501, length 164
15:24:37.996128 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6049968:6050132, ack 3133, win 501, length 164
15:24:37.996165 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6050132:6050296, ack 3133, win 501, length 164
15:24:37.996198 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6050296:6050460, ack 3133, win 501, length 164
15:24:37.996235 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6050460:6050624, ack 3133, win 501, length 164
15:24:37.996271 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6050624:6050788, ack 3133, win 501, length 164
15:24:37.996310 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6050788:6050952, ack 3133, win 501, length 164
15:24:37.996345 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6050952:6051116, ack 3133, win 501, length 164
15:24:37.996380 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6051116:6051280, ack 3133, win 501, length 164
15:24:37.996416 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6051280:6051444, ack 3133, win 501, length 164
15:24:37.996451 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6051444:6051608, ack 3133, win 501, length 164
15:24:37.996487 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6051608:6051772, ack 3133, win 501, length 164
15:24:37.996523 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6051772:6051936, ack 3133, win 501, length 164
15:24:37.996565 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6051936:6052100, ack 3133, win 501, length 164
15:24:37.996602 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6052100:6052264, ack 3133, win 501, length 164
15:24:37.996644 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6052264:6052428, ack 3133, win 501, length 164
15:24:37.996678 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6052428:6052592, ack 3133, win 501, length 164
15:24:37.996715 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6052592:6052756, ack 3133, win 501, length 164
15:24:37.996749 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6052756:6052920, ack 3133, win 501, length 164
15:24:37.996785 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6052920:6053084, ack 3133, win 501, length 164
15:24:37.996828 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6053084:6053248, ack 3133, win 501, length 164
15:24:37.996864 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6053248:6053412, ack 3133, win 501, length 164
15:24:37.996901 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6053412:6053576, ack 3133, win 501, length 164
15:24:37.996938 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6053576:6053740, ack 3133, win 501, length 164
15:24:37.996972 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6053740:6053904, ack 3133, win 501, length 164
15:24:37.997011 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6053904:6054068, ack 3133, win 501, length 164
15:24:37.997045 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6054068:6054232, ack 3133, win 501, length 164
15:24:37.997082 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6054232:6054396, ack 3133, win 501, length 164
15:24:37.997119 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6054396:6054560, ack 3133, win 501, length 164
15:24:37.997154 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6054560:6054724, ack 3133, win 501, length 164
15:24:37.997191 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6054724:6054888, ack 3133, win 501, length 164
15:24:37.997226 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6054888:6055052, ack 3133, win 501, length 164
15:24:37.997263 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6055052:6055216, ack 3133, win 501, length 164
15:24:37.997297 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6055216:6055380, ack 3133, win 501, length 164
15:24:37.997334 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6055380:6055544, ack 3133, win 501, length 164
15:24:37.997369 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6055544:6055708, ack 3133, win 501, length 164
15:24:37.997408 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6055708:6055872, ack 3133, win 501, length 164
15:24:37.997443 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6055872:6056036, ack 3133, win 501, length 164
15:24:37.997483 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6056036:6056200, ack 3133, win 501, length 164
15:24:37.997517 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6056200:6056364, ack 3133, win 501, length 164
15:24:37.997554 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6056364:6056528, ack 3133, win 501, length 164
15:24:37.997589 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6056528:6056692, ack 3133, win 501, length 164
15:24:37.997625 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6056692:6056856, ack 3133, win 501, length 164
15:24:37.997662 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6056856:6057020, ack 3133, win 501, length 164
15:24:37.997698 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6057020:6057184, ack 3133, win 501, length 164
15:24:37.997735 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6057184:6057348, ack 3133, win 501, length 164
15:24:37.997781 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6057348:6057512, ack 3133, win 501, length 164
15:24:37.997816 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6057512:6057676, ack 3133, win 501, length 164
15:24:37.997851 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6057676:6057840, ack 3133, win 501, length 164
15:24:37.997885 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6057840:6058004, ack 3133, win 501, length 164
15:24:37.997922 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6058004:6058168, ack 3133, win 501, length 164
15:24:37.997957 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6058168:6058332, ack 3133, win 501, length 164
15:24:37.997995 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6058332:6058496, ack 3133, win 501, length 164
15:24:37.998029 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6058496:6058660, ack 3133, win 501, length 164
15:24:37.998069 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6058660:6058824, ack 3133, win 501, length 164
15:24:37.998104 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6058824:6058988, ack 3133, win 501, length 164
15:24:37.998140 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6058988:6059152, ack 3133, win 501, length 164
15:24:37.998175 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6059152:6059316, ack 3133, win 501, length 164
15:24:37.998211 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6059316:6059480, ack 3133, win 501, length 164
15:24:37.998246 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6059480:6059644, ack 3133, win 501, length 164
15:24:37.998282 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6059644:6059808, ack 3133, win 501, length 164
15:24:37.998319 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6059808:6059972, ack 3133, win 501, length 164
15:24:37.998356 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6059972:6060136, ack 3133, win 501, length 164
15:24:37.998393 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6060136:6060300, ack 3133, win 501, length 164
15:24:37.998427 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6060300:6060464, ack 3133, win 501, length 164
15:24:37.998464 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6060464:6060628, ack 3133, win 501, length 164
15:24:37.998498 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6060628:6060792, ack 3133, win 501, length 164
15:24:37.998535 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6060792:6060956, ack 3133, win 501, length 164
15:24:37.998571 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6060956:6061120, ack 3133, win 501, length 164
15:24:37.998606 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6061120:6061284, ack 3133, win 501, length 164
15:24:37.998645 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6061284:6061448, ack 3133, win 501, length 164
15:24:37.998688 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6061448:6061612, ack 3133, win 501, length 164
15:24:37.998723 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6061612:6061776, ack 3133, win 501, length 164
15:24:37.998757 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6061776:6061940, ack 3133, win 501, length 164
15:24:37.998794 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6061940:6062104, ack 3133, win 501, length 164
15:24:37.998829 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6062104:6062268, ack 3133, win 501, length 164
15:24:37.998871 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6062268:6062432, ack 3133, win 501, length 164
15:24:37.998908 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6062432:6062596, ack 3133, win 501, length 164
15:24:37.998945 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6062596:6062760, ack 3133, win 501, length 164
15:24:37.998982 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6062760:6062924, ack 3133, win 501, length 164
15:24:37.999017 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6062924:6063088, ack 3133, win 501, length 164
15:24:37.999052 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6063088:6063252, ack 3133, win 501, length 164
15:24:37.999088 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6063252:6063416, ack 3133, win 501, length 164
15:24:37.999122 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6063416:6063580, ack 3133, win 501, length 164
15:24:37.999160 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6063580:6063744, ack 3133, win 501, length 164
15:24:37.999195 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6063744:6063908, ack 3133, win 501, length 164
15:24:37.999234 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6063908:6064072, ack 3133, win 501, length 164
15:24:38.055107 IP 99.228.88.180.65054 > 143.110.216.40.22: Flags [.], ack 5889624, win 16502, length 0
15:24:38.055108 IP 99.228.88.180.65054 > 143.110.216.40.22: Flags [.], ack 5911048, win 16504, length 0
15:24:38.055108 IP 99.228.88.180.65054 > 143.110.216.40.22: Flags [P.], seq 3133:3169, ack 5908752, win 16501, length 36
15:24:38.055108 IP 99.228.88.180.65054 > 143.110.216.40.22: Flags [P.], seq 3169:3205, ack 5965792, win 16502, length 36
15:24:38.055209 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6064072:6064236, ack 3133, win 501, length 164
15:24:38.055562 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [.], ack 3205, win 501, length 0
15:24:38.055604 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6064236:6064848, ack 3205, win 501, length 612
15:24:38.055672 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6064848:6065108, ack 3205, win 501, length 260
15:24:38.055715 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6065108:6065272, ack 3205, win 501, length 164
15:24:38.055771 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6065272:6065436, ack 3205, win 501, length 164
15:24:38.055820 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6065436:6065600, ack 3205, win 501, length 164
15:24:38.055874 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6065600:6065764, ack 3205, win 501, length 164
15:24:38.055924 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6065764:6065928, ack 3205, win 501, length 164
15:24:38.055962 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6065928:6066092, ack 3205, win 501, length 164
15:24:38.055998 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6066092:6066256, ack 3205, win 501, length 164
15:24:38.056032 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6066256:6066420, ack 3205, win 501, length 164
15:24:38.056071 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6066420:6066584, ack 3205, win 501, length 164
15:24:38.056111 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6066584:6066748, ack 3205, win 501, length 164
15:24:38.056155 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6066748:6066912, ack 3205, win 501, length 164
15:24:38.056195 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6066912:6067076, ack 3205, win 501, length 164
15:24:38.056232 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6067076:6067240, ack 3205, win 501, length 164
15:24:38.056267 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6067240:6067404, ack 3205, win 501, length 164
15:24:38.056303 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6067404:6067568, ack 3205, win 501, length 164
15:24:38.056341 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6067568:6067732, ack 3205, win 501, length 164
15:24:38.056375 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6067732:6067896, ack 3205, win 501, length 164
15:24:38.056412 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6067896:6068060, ack 3205, win 501, length 164
15:24:38.056450 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6068060:6068224, ack 3205, win 501, length 164
15:24:38.056483 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6068224:6068388, ack 3205, win 501, length 164
15:24:38.056519 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6068388:6068552, ack 3205, win 501, length 164
15:24:38.056556 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6068552:6068716, ack 3205, win 501, length 164
15:24:38.056593 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6068716:6068880, ack 3205, win 501, length 164
15:24:38.056643 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6068880:6069044, ack 3205, win 501, length 164
15:24:38.056682 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6069044:6069208, ack 3205, win 501, length 164
15:24:38.056720 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6069208:6069372, ack 3205, win 501, length 164
15:24:38.056755 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6069372:6069536, ack 3205, win 501, length 164
15:24:38.056793 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6069536:6069700, ack 3205, win 501, length 164
15:24:38.056828 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6069700:6069864, ack 3205, win 501, length 164
15:24:38.056864 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6069864:6070028, ack 3205, win 501, length 164
15:24:38.056901 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6070028:6070192, ack 3205, win 501, length 164
15:24:38.056936 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6070192:6070356, ack 3205, win 501, length 164
15:24:38.056971 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6070356:6070520, ack 3205, win 501, length 164
15:24:38.057010 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6070520:6070684, ack 3205, win 501, length 164
15:24:38.057046 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6070684:6070848, ack 3205, win 501, length 164
15:24:38.057084 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6070848:6071012, ack 3205, win 501, length 164
15:24:38.057120 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6071012:6071176, ack 3205, win 501, length 164
15:24:38.057158 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6071176:6071340, ack 3205, win 501, length 164
15:24:38.057195 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6071340:6071504, ack 3205, win 501, length 164
15:24:38.057231 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6071504:6071668, ack 3205, win 501, length 164
15:24:38.057271 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6071668:6071832, ack 3205, win 501, length 164
15:24:38.057305 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6071832:6071996, ack 3205, win 501, length 164
15:24:38.057343 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6071996:6072160, ack 3205, win 501, length 164
15:24:38.057379 IP 143.110.216.40.22 > 99.228.88.180.65054: Flags [P.], seq 6072160:6072324, ack 3205, win 501, length 164
